-3.141592653589793116e+00,-3.141592653589793116e+00,3.061020754004772348e-08,5.612185224890708923e-03
-3.078126135335453650e+00,-3.141592653589793116e+00,2.574444347722170201e-08,5.612513050436973572e-03
-3.014659617081114629e+00,-3.141592653589793116e+00,5.864344559908902684e-09,5.613019689917564392e-03
-2.951193098826775163e+00,-3.141592653589793116e+00,-1.985989110705545079e-08,5.613168701529502869e-03
-2.887726580572436141e+00,-3.141592653589793116e+00,-3.830180805792156824e-08,5.613466724753379822e-03
-2.824260062318096676e+00,-3.141592653589793116e+00,-3.674133760353543578e-08,5.613734945654869080e-03
-2.760793544063757654e+00,-3.141592653589793116e+00,-7.716064604680305517e-09,5.613824352622032166e-03
-2.697327025809418188e+00,-3.141592653589793116e+00,4.731554220278527722e-08,5.613734945654869080e-03
-2.633860507555079167e+00,-3.141592653589793116e+00,1.169856379870048833e-07,5.613228306174278259e-03
-2.570393989300739701e+00,-3.141592653589793116e+00,1.824493794144745489e-07,5.612572655081748962e-03
-2.506927471046400679e+00,-3.141592653589793116e+00,2.228764499584408921e-07,5.611618980765342712e-03
-2.443460952792061214e+00,-3.141592653589793116e+00,2.224998004098471912e-07,5.609979853034019470e-03
-2.379994434537722192e+00,-3.141592653589793116e+00,1.769392452587903855e-07,5.607714876532554626e-03
-2.316527916283382726e+00,-3.141592653589793116e+00,9.642037074708907272e-08,5.604734644293785095e-03
-2.253061398029043261e+00,-3.141592653589793116e+00,4.230769453515291051e-09,5.600770935416221619e-03
-2.189594879774704239e+00,-3.141592653589793116e+00,-6.982864642458199718e-08,5.595495924353599548e-03
-2.126128361520365218e+00,-3.141592653589793116e+00,-9.950920177400451519e-08,5.588402971625328064e-03
-2.062661843266025752e+00,-3.141592653589793116e+00,-7.270810711925723221e-08,5.579253658652305603e-03
-1.999195325011686508e+00,-3.141592653589793116e+00,1.118682735614589189e-09,5.567571148276329041e-03
-1.935728806757347265e+00,-3.141592653589793116e+00,8.999695364982957871e-08,5.552848801016807556e-03
-1.872262288503008021e+00,-3.141592653589793116e+00,1.465582018818102365e-07,5.533775314688682556e-03
-1.808795770248668777e+00,-3.141592653589793116e+00,1.223720107118605861e-07,5.509724840521812439e-03
-1.745329251994329534e+00,-3.141592653589793116e+00,-1.407030563721324547e-08,5.479147657752037048e-03
-1.681862733739990290e+00,-3.141592653589793116e+00,-2.612755670418957128e-07,5.440732464194297791e-03
-1.618396215485650824e+00,-3.141592653589793116e+00,-5.766514420076255813e-07,5.392571911215782166e-03
-1.554929697231311581e+00,-3.141592653589793116e+00,-8.810689345398999506e-07,5.332102999091148376e-03
-1.491463178976972337e+00,-3.141592653589793116e+00,-1.077510100629965783e-06,5.256792530417442322e-03
-1.427996660722633093e+00,-3.141592653589793116e+00,-1.080798416111698302e-06,5.162408575415611267e-03
-1.364530142468293850e+00,-3.141592653589793116e+00,-8.509625143389147751e-07,5.045583471655845642e-03
