5.161210737887596961e-02,-4.600819476553203065e-03,-3.942654954178611421e-03,-2.400000000000000050e-02
-9.598539960627020320e-03,3.878511805951134761e-02,3.816785623620763592e-03,-1.600000000000000033e-02
2.076593657175732077e-04,2.038905438653882893e-03,4.881827745111161354e-02,-2.400000000000000050e-02
